filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
country.00011.wav,0.300904512,0.078503743,2838.229767,2798.433783,6046.688437,0.110105154,-199.0734253,61.17729187,9.969532967,23.46368599,10.27933407,0.0320975,8.018276215,1.134212136,-4.883882999,9.500577927,-6.351046085,3.856509447,1.624270201,-1.347676873,2.60178709,-3.573479891,1.975819349,2.539130926,1.049180508,-0.970197678,country
country.00012.wav,0.296503812,0.12694478,1667.818318,2053.119117,3440.595862,0.06406764,-140.997345,123.896759,-2.497778177,27.97948837,0.012475737,1.214478612,-11.02203846,-1.371536851,-7.012337208,-6.106548309,-5.192141533,-2.169020653,-4.600427628,-2.332977533,-1.17662847,-3.964875937,-4.237010479,-7.819529533,-1.674247622,-1.085687876,country
country.00013.wav,0.368092626,0.080045708,2812.346073,2842.052898,6062.66334,0.129564976,-126.1600342,77.63674927,3.165313721,19.95350838,10.83479118,0.727841973,5.216032982,-0.499100238,-1.002267599,5.391963005,-3.73068881,-3.500606537,-5.332054615,0.288826615,-2.009676695,0.833669305,0.326455981,-1.120276332,-4.394538879,-2.610648155,country
country.00014.wav,0.364744961,0.092667326,2951.907479,3036.164479,6568.810279,0.124742254,-124.6135559,72.51686859,16.71209145,18.24857521,12.22812557,8.091975212,7.981404305,-0.518588006,2.371370554,-0.560968757,-5.570782661,0.540818512,-5.066661358,-1.160471439,-3.582060814,-3.694043159,-0.176303476,-0.651607871,-4.144267082,-3.994787693,country
country.00015.wav,0.379559696,0.10479077,1959.271916,2146.945003,4208.866216,0.094266248,-116.1586685,111.7409515,-5.251823902,34.00257111,-12.46225834,4.253869057,-14.42656994,8.500100136,-8.200857162,-1.344003916,-12.56185722,-5.006177425,-2.148254871,-1.836067557,-8.271448135,-3.016475916,-5.46937418,-2.941390753,-2.636661291,-3.376646996,country
country.00016.wav,0.322418511,0.079798445,1425.752976,1648.56771,2880.432582,0.060173861,-210.1421204,139.6187134,-16.97747231,58.00474167,-9.654641151,-1.964467168,-18.00184631,-8.206914902,-11.77665901,-7.877924919,0.610817075,-9.963807106,-6.464318275,-3.845268488,-12.0416441,0.319379032,-8.041093826,-6.789183617,-1.842068195,-5.934892178,country
country.00017.wav,0.357299626,0.088743068,1469.737976,1959.917728,2966.673728,0.063856001,-171.3106842,137.3539886,7.962278366,28.54195595,2.7095716,-0.499754637,-2.957584858,-1.158593655,-6.159678459,-2.402455568,-5.85542202,-2.167338371,-5.343605042,-2.781348228,-1.569970369,1.295154095,-3.41313839,-0.895260572,2.632160664,-0.099929571,country
country.00018.wav,0.3700822,0.096804969,2068.584799,,4097.616889,0.095610533,-131.1165771,103.0021744,-11.52830791,17.74470329,16.96662521,4.438034058,1.297967911,3.419772625,-1.49806118,1.618013978,-7.982594013,-0.824249387,-8.876350403,-3.840768576,-4.4850173,-8.935817719,-6.376888752,-1.508267164,-5.407336235,-8.041374207,country
country.00019.wav,0.315696269,0.082136124,1138.632253,1462.002803,2117.42053,0.050959631,-256.0405273,163.1030273,-22.8761692,26.92853165,15.29812622,-3.501939058,4.223451138,-0.787496924,-9.456695557,1.763628364,-4.418105602,-3.635231972,-4.247663498,-8.107961655,-2.375920773,-5.146823406,-11.16384888,-2.414907455,-0.542760015,-4.782328606,country
country.00020.wav,0.365412563,0.105235696,2408.314694,2531.852509,5213.060144,0.086858129,-161.2133942,74.74695587,22.44063759,46.04626846,5.278182983,25.1239872,-0.589223385,10.38315296,-6.843358517,5.051370621,-0.777786255,1.407931805,-6.016846657,-3.992635727,-4.784696102,-2.864061356,-4.999545574,-3.616392374,-7.583278179,-3.239961624,country
country.00021.wav,0.288990736,0.109896325,1043.308817,1392.002361,1943.913245,0.04559534,-209.4017792,167.1932068,-20.89391136,36.8411026,10.30135822,3.990476131,-5.664769173,-4.636219978,-6.2430439,-4.18047142,-6.690662384,-3.249286413,-7.967157364,-4.051883221,-4.985048294,-4.494015694,-4.01195097,-6.396609783,-5.908592224,-8.179450035,country
country.00022.wav,0.321364075,0.07506945,1719.132309,2141.802338,3447.795818,0.068053254,-195.1390228,114.2876816,0.02529926,38.19279861,11.28399086,-6.062439919,1.224429607,-0.006475206,-15.42607307,-3.572890997,-6.12892437,-4.486631393,-0.116624534,-4.386417389,-9.425088882,-10.71874809,-6.543566704,-10.04821396,-7.251809597,-4.015783787,country
country.00023.wav,0.305421799,0.038872898,1495.431718,2331.783937,3052.531542,0.035481267,-353.2290649,110.6604691,32.80338669,24.19217873,18.7702198,5.928614616,-1.762345314,3.887332439,-2.983953238,-1.900697112,-2.868022919,-0.965016067,-6.479883194,-4.24325943,-3.750992775,-6.012602329,-7.186444759,-2.490521431,-4.02893877,-3.417521954,country
country.00024.wav,0.27033034,0.096628912,1739.375804,1907.402451,3425.629286,0.082459819,-199.9696503,109.1066284,-5.542551517,48.15356445,1.213593006,4.593574524,-9.157679558,-1.465702176,-11.66047287,-5.201715946,-11.55382919,4.981245995,-4.977015018,-6.045909882,-0.694289744,-8.53643322,-8.453807831,-7.926130295,-7.603388786,-0.388070554,country
country.00025.wav,0.347253233,0.079920396,1565.431223,2016.069774,3188.930717,0.05730313,-200.5527344,119.6748962,-3.610737085,31.94875336,9.960270882,15.30082321,0.645900786,0.23760204,-4.484940052,-2.311618328,-5.256658077,-2.467951298,-6.048295498,-0.800009131,-4.699652672,-11.2931385,-8.870809555,-8.0735569,-3.161044121,0.330750734,country
country.00026.wav,0.329772532,0.100549683,1269.551654,1700.914204,2496.526571,0.054831868,-194.3396149,151.8751526,-3.039476395,29.47302437,9.101600647,5.992879868,3.789868355,3.749822378,-5.870254517,1.606917024,-3.768024921,0.934167624,1.969032645,-2.24131608,3.356363297,3.75911665,-1.137144446,2.228337526,3.378704786,-4.143540382,country
country.00027.wav,0.391821653,0.116631806,2012.171334,2140.555052,3908.251367,0.097395103,-100.7060547,106.9710236,-27.17793465,29.09414673,5.04476881,-5.42429018,3.248939514,-5.164897442,-5.106523037,-0.809265018,-3.830245972,-2.712964773,-6.647001266,-4.666949272,-5.697684288,-5.99089098,-10.22070885,-10.53496933,-5.729180813,-7.295534134,country
country.00028.wav,0.318283588,0.094151512,1473.912849,1885.771478,2925.273978,0.059818988,-169.1715088,132.8062592,-13.48065186,31.18844414,6.337260246,-3.762483358,-2.053186655,-3.615681171,-4.558477402,1.284947515,-6.982318878,-7.254022598,-1.39091289,-9.512636185,-5.416463852,-1.900618553,-7.165947437,-1.428780437,0.159505323,-4.110528946,country
country.00029.wav,0.309865415,0.117109485,1213.994582,1555.331196,2274.019583,0.054208667,-171.2602081,160.5007935,-17.80306625,30.51622963,7.516805649,-8.254948616,-5.669746399,0.135480151,-8.833363533,-2.652846813,0.704586565,-3.783461571,-6.499368668,3.787749529,-5.428369522,-3.074613333,-6.251707554,-1.939457297,-0.837963283,-1.435007453,country
country.00030.wav,0.221389964,0.079631358,1240.515214,,2412.635411,0.042844034,-277.0812683,128.2580261,42.43323898,37.70335007,12.77902889,9.59389782,-5.991899014,-7.540514469,-8.031542778,-4.940217495,-6.528776646,-3.623291016,-7.227779388,-7.45697403,-1.575342298,1.391877532,3.080010891,2.513260126,-1.051765919,-2.753359079,country
country.00031.wav,0.313251823,0.100864552,2052.962558,2187.763505,4094.358575,0.095296098,-130.4817657,104.1268616,-19.26920509,34.15260315,5.423837185,-2.153324366,-0.714924157,-2.884257317,-5.450587749,4.091032505,-4.462367535,3.525148869,2.147664547,0.188041046,2.681783438,-3.077492476,-3.195897579,1.659891367,-0.685656548,-4.371789932,country
country.00032.wav,0.330975384,0.060516153,1823.306451,2206.139275,4016.384047,0.067601632,-237.9708557,97.70956421,6.527462959,45.98203659,2.156641483,16.22446632,8.818387985,7.763972759,-0.592246234,4.481398582,0.138785824,3.022154093,-1.662445784,-5.420327187,-2.828421831,-3.053765059,-0.498208642,-0.107862346,-3.856137753,-2.652332306,country
country.00033.wav,0.316779971,0.104575358,2456.532022,2387.530598,4914.653615,0.123615655,-133.3086243,78.98608398,-5.650947571,35.52377701,-7.540559292,7.935939789,2.735672474,0.403408945,-1.124699712,-1.104465485,-7.845775604,-1.171713829,-4.816752911,-3.142830849,-5.046349525,-1.091830373,-0.958068669,-2.449396849,1.161944389,-1.835097909,country
country.00034.wav,0.35916394,0.078261472,2614.199516,2655.920247,5435.2588,0.119286883,-153.8445435,83.67539215,-8.422263145,13.96993542,13.55182457,3.772260666,3.0061059,6.348149776,2.06562376,2.071200132,3.191629171,-0.474770457,-3.024189234,-4.535832882,-5.045157909,-4.922739506,-6.135895729,-1.669467807,0.460618049,-1.55318141,country
country.00035.wav,0.375930935,0.100015283,2322.072178,2545.572141,4581.113965,0.104371251,-120.3616867,95.34443665,-6.011808395,25.17373657,20.97052383,-7.133126259,8.559544563,2.439198494,-14.67228317,9.288550377,-2.364389896,-3.154365063,0.610159397,-4.426454544,-7.451793194,-0.441693366,-3.587104082,-5.022726536,-2.522709608,-4.746931076,country
country.00036.wav,0.344659984,0.022724787,1826.924934,2050.394029,3646.994614,0.084824884,-339.7940063,97.77880096,-9.692497253,51.00365067,7.832215786,11.75606155,0.677920878,2.481286764,-4.785574913,0.193825364,-5.965050697,-2.883339643,-6.15708828,-1.850731492,-5.354363918,-8.309539795,-10.72786522,-7.735629082,-3.4394207,-6.959963799,country
country.00037.wav,0.374006093,0.072086573,2069.148285,2437.82183,4234.291062,0.085002887,-173.4198608,105.0521088,1.15780592,24.11983681,22.12761879,2.542922258,-1.577488542,0.179003164,-5.322886944,3.811747551,-4.526488304,-4.583432198,-1.560101867,-2.254919052,-3.857652903,-6.457824707,-7.4626894,-5.527275562,-2.18926692,-2.453602791,country
country.00038.wav,0.367295951,0.090958089,2860.295766,2919.888398,6247.020558,0.121157998,-118.013916,74.15629578,8.295458794,15.47661495,6.166327,8.450164795,4.119843483,5.731503963,-1.960722446,3.161658049,5.048127651,-1.122174025,2.441450834,-1.423065901,-4.742860794,-6.376283646,-5.753703117,-6.265546322,-4.510277271,-1.000420213,country
country.00039.wav,0.437725484,0.096355155,3760.344266,3053.080528,7442.588329,0.212374755,-89.70740509,36.28726959,11.47293568,37.4989357,9.201622009,3.73997283,2.840851784,6.813818932,1.469584465,0.099519759,1.028655767,1.178372264,-3.56220746,-2.092808247,1.706928849,-1.369913578,-4.376915455,-2.596846819,-3.525732994,-4.228173733,country
country.00040.wav,0.373357654,0.109016038,2450.189946,2560.528371,5043.427836,0.106333068,-102.8819427,85.31352997,-4.333600998,30.57973289,3.009690046,-1.954195857,4.458075047,3.434655428,-4.244784832,-1.769010425,-3.97546196,-1.366757751,-3.771225929,-5.180278778,-2.890766621,-0.262922406,-7.415081501,-4.092856884,-3.449803829,-10.11263371,country
country.00041.wav,0.397806495,0.113248326,2633.922461,2898.567268,5807.38155,0.095856185,-111.6745453,82.25551605,13.06912994,31.9406662,23.69386101,-0.526065767,12.02927589,3.654295444,-5.741985798,3.333015442,1.42277503,0.776593387,0.563159227,-1.137108445,-1.751923323,0.557779908,-2.319910288,-4.607291698,-0.620221376,-4.949400902,country
country.00042.wav,0.391584039,0.117735282,2386.771961,2715.987266,5389.467411,0.087025929,-101.2652283,84.13318634,7.751434803,30.38850784,13.86092472,11.64000416,-0.106021374,-4.936935902,-2.371731281,-1.976121306,-8.188158989,2.82740736,0.548484802,-6.791107655,-4.301821232,-4.566521168,-9.840853691,-5.686798096,-10.40596676,-7.513390541,country
country.00043.wav,0.403251529,0.095012777,2530.74725,2491.451024,5071.602666,0.134300019,-101.1697464,85.43631744,-19.6925106,20.58916092,9.972668648,7.591615677,0.105858207,3.407482386,0.047248036,1.578209639,-1.44869566,-1.2812953,2.146948338,-4.792572498,-0.318646938,-0.431984335,-4.887964249,-2.994836807,1.084319949,-1.454359055,country
country.00044.wav,0.36007756,0.113714896,1730.373891,2248.357622,3360.221348,0.066520006,-162.7197113,119.8299866,-2.893469095,20.50032043,27.81038666,5.478460312,6.044926643,1.211771846,-3.693583965,0.353781015,4.424847126,-0.411186963,2.460677147,2.138422012,-1.604743838,3.637200594,-3.46709609,-2.558370829,5.6658144,-3.647439718,country
country.00045.wav,0.345527768,0.146656573,2776.973083,2647.557759,5621.491008,0.132964427,-61.23069763,71.25610352,-17.04130936,17.13115883,5.066625595,-4.204909801,-1.670843124,1.169194698,-0.858204722,4.97062397,-1.699448586,4.842048645,-0.165820241,-2.07858777,-0.264748365,-5.307026863,0.240637287,-0.099358998,-3.939502239,-0.925094724,country
country.00046.wav,0.374185979,0.103361629,2109.337133,1933.798703,3843.926756,0.115891967,-126.8666077,103.5042343,-31.89562607,58.71984863,-1.962229967,-3.124736547,-2.93447876,0.365945816,-3.029118776,-0.832061946,5.591940403,-10.14417744,0.732738197,-1.623948216,-10.05024338,-5.208334923,-9.043372154,-4.728585243,-1.0376966,-2.846361876,country
country.00047.wav,0.310322016,0.090676568,1784.27572,1840.084312,3556.653493,0.094129438,-165.4868011,117.8841095,-33.6097908,42.62024689,-1.385153413,3.833842278,7.173128128,-7.169503212,-1.631426454,0.872483552,-12.51631069,2.895231485,-12.36821079,-1.320188165,-6.638751984,-8.866573334,-5.108934879,-8.076595306,-4.263468742,-0.156532004,country
country.00048.wav,0.310875267,0.11697194,1939.745427,2482.443437,4127.383376,0.063973158,-148.9801941,107.23983,11.18830872,26.7036972,11.41090775,-3.80971384,14.02821636,-5.888114929,-11.04762745,2.813498974,-8.444209099,3.191676378,-0.770272076,-12.40626049,-6.287541866,-3.297473669,-8.165579796,-6.584096432,-3.67885375,-2.969561338,country
country.00049.wav,0.323634654,0.143642813,1600.231578,1826.444358,3007.031817,0.075816246,-109.9602127,134.7539978,-24.02513313,19.39399719,-4.406540394,-4.809254646,-7.805348873,-0.401867181,-5.421154022,-2.95497489,0.785654426,-4.766452789,-0.167434543,-1.694848776,-2.408140898,-1.959991336,-6.936617374,-4.06777668,-1.948001504,-5.786310673,country
country.00050.wav,0.351040423,0.109432384,1779.467602,2036.015047,3873.334912,0.07890693,-143.0939484,121.8930664,-13.33925247,47.76770401,-12.65295124,23.36451149,-10.9882679,18.85177231,-13.70243263,15.94893932,-11.35174084,10.28610516,-5.997234344,2.730450153,-9.287219048,4.498918533,-8.325255394,4.522217751,-6.030987263,-2.350857735,country
country.00051.wav,0.274738252,0.09031941,1552.625942,1848.605499,3166.755851,0.059249453,-204.6884613,121.9293747,-17.74219894,46.33898926,-1.798660517,17.03456879,-14.70807171,14.67278957,-19.39070892,10.91331291,-13.47643852,1.201496363,-6.209928513,-1.682198882,-8.695933342,-2.513679028,-11.33435154,0.168871433,-7.287175655,-7.504439354,country
country.00052.wav,0.328678042,0.069534063,1115.674938,1662.780776,2347.919136,0.035474464,-265.2565002,138.8695068,6.137072086,47.50180435,-2.402588367,21.04157257,4.082594872,17.65696907,-12.03345585,15.49026299,-1.13955152,7.88820982,0.497576833,-0.229722351,-3.869873524,4.064898491,-3.105875492,3.004896402,-1.399380684,-1.497060657,country
country.00053.wav,0.373333037,0.13357532,2271.250552,2297.189128,4956.695028,0.108254447,-84.71008301,100.9812775,-16.01426125,51.7569046,-17.075634,22.57301331,-20.29255104,18.91194916,-19.48766708,15.32362938,-17.73847771,8.579046249,-14.99724293,6.435430527,-10.27309132,3.287024736,-9.546092987,4.050117493,-5.592494488,-0.705731332,country
country.00054.wav,0.312788993,0.104295596,1654.46641,2105.483488,3908.226367,0.060207875,-174.9880066,115.7112732,5.110599518,58.16137695,-3.327260971,29.66304588,-10.02709579,19.65496254,-16.3032589,13.74298573,-8.814775467,7.226682663,-8.889653206,4.752211094,-11.49012947,0.911015391,-8.15221405,1.186896682,-7.981294155,-5.650380611,country
country.00055.wav,0.35704875,0.155022964,1881.203343,2116.279486,4111.441805,0.081104196,-82.93657684,122.5258102,-16.6583786,40.01355362,-15.00223923,21.66689301,-18.25397491,18.36189842,-17.9809742,16.98590469,-16.04421997,8.531327248,-8.701000214,10.76732445,-4.625412464,7.234262943,-7.606375694,5.304495335,-5.511179924,-0.178649247,country
country.00056.wav,0.319234431,0.136248827,1468.686371,,3212.922239,0.054941089,-164.7674103,123.4141922,4.243192673,48.78227234,-5.142332554,22.83590508,-7.802018642,19.29088783,-11.0133276,21.25494003,-9.736805916,5.147073746,-6.14490509,5.406200886,-9.922881126,3.910588503,-7.32980442,1.391600966,-8.836170197,-3.736013651,country
country.00057.wav,0.315042228,0.130141526,1741.663079,1985.597024,3790.693745,0.075437563,-137.8525848,121.5411453,-13.2675581,43.32044983,-10.71376324,17.86034584,-7.9392519,9.093212128,-19.79048538,9.440786362,-19.60281372,6.913175106,-12.54188347,-0.751600325,-9.145261765,1.45554924,-8.299370766,-3.752012014,-6.872331619,-0.479751289,country
country.00058.wav,0.347993016,0.163847014,1796.174689,2148.556603,4163.958154,0.073270154,-101.3807449,120.4459381,-0.368686348,49.0291748,-15.8780508,19.85819817,-13.06594563,18.5703907,-15.69880772,15.24819469,-5.908309937,6.627423286,-10.35452747,7.079461575,-8.211847305,6.197216511,-8.381404877,2.922243118,-6.640623569,-1.317287683,country
country.00059.wav,0.28433913,0.145492747,1535.395806,2011.608338,3510.37044,0.052538987,-185.0891418,120.5053558,29.73308182,56.39312744,-3.035127163,22.21471977,-10.33704853,20.0484581,-13.6855135,9.169467926,-6.422213078,3.291617393,-8.740314484,5.012994766,-9.222241402,3.777975559,-10.20314026,5.909636021,-4.42758894,1.57885468,country
country.00060.wav,0.342112392,0.1410539,1373.032519,1930.37552,3068.806443,0.042916596,-178.4871521,130.1282501,12.09901237,47.03860855,2.630085468,24.08261681,-4.61610651,22.76662827,-10.93280029,13.53155518,-6.800690651,8.70771122,-6.091663361,4.0747962,-5.149122715,7.855296612,-5.253409386,3.959159851,-3.136422396,-4.38582325,country
country.00061.wav,0.314423472,0.107209481,1397.863865,1896.229917,3101.231247,0.04858663,-186.3759918,135.8649597,5.940288544,45.85113907,-5.759248734,22.77042389,-13.00610256,17.12172508,-13.75449276,9.73342514,-8.365159988,6.650278568,-9.0897789,5.434660912,-6.85544157,1.553921223,-8.565646172,5.448687553,-4.359174728,-4.705237389,country
country.00062.wav,0.390515268,0.130199984,2166.90472,2277.658905,4794.562675,0.102375798,-94.06793976,109.1740265,-11.85089111,41.57426834,-19.4754734,23.83777046,-19.93816757,20.37711716,-17.28631783,16.58724213,-10.20191288,9.394012451,-10.05367947,7.809274673,-15.0936079,3.278124094,-10.46810818,7.546442032,-5.552296638,2.234353781,country
country.00063.wav,0.333914548,0.131469071,1615.21912,2017.329319,3661.544526,0.058282716,-185.447052,118.4448547,17.84938049,48.89440536,-2.140128136,21.36122131,-8.997418404,20.51494408,-11.41885948,9.272452354,-5.46492672,5.754743099,-2.967759371,3.453356743,-6.071807384,1.250409365,-5.968136787,7.061222553,-2.179114342,4.871661186,country
country.00064.wav,0.263167143,0.082595088,1512.231202,1865.987055,3237.997087,0.060115283,-217.7767334,128.3541718,-7.492324829,39.23494339,-2.527946472,18.15246773,-15.14961052,16.76134872,-15.27025414,4.881346703,-6.504578114,2.890334845,-11.51173973,-0.12073075,-10.62851429,2.258118391,-9.165715218,6.868210793,6.229604721,3.374547958,country
country.00065.wav,0.282868385,0.110603459,894.186247,1195.410065,1638.990089,0.038680794,-250.8599548,163.1075897,-3.876157522,30.14798737,5.585969448,7.484710693,4.025409222,-2.112009525,-5.469190121,-1.058678627,-9.987255096,1.815570712,-8.76190567,-7.048016548,-4.219175339,-8.838668823,-7.403171539,-3.300411701,-5.141628265,-9.969669342,country
country.00066.wav,0.320704639,0.136488095,1701.104158,1709.06169,3242.238728,0.098867505,-102.483139,135.7223816,-46.89342499,32.7456398,-11.15592098,23.46454811,-9.76656723,16.89949036,-11.6822319,13.20757866,-7.181134224,4.735461712,-8.199782372,2.609435797,-2.986783504,6.804162025,-2.077942848,3.291828156,0.285594165,-4.219649315,country
country.00067.wav,0.321187139,0.055443756,857.7891096,1237.78291,1444.441266,0.035381872,-328.793396,167.0600586,13.04732513,28.79798508,11.27405167,14.42305279,11.70788574,7.791639805,-11.7277565,2.384354353,-8.344596863,-3.851943493,-6.724863529,-5.768260956,-8.259209633,-4.546731472,-1.056618333,-4.606397152,-2.864336252,-2.235802889,country
country.00068.wav,0.349444658,0.083514556,1130.886211,1458.3591,2216.528264,0.050243082,-229.4438324,157.3101654,-16.76291847,31.88479233,-0.106183313,16.66703224,1.36131227,12.22431278,-3.869851112,6.833041191,-4.269818306,1.336925268,-5.893279552,-4.025722027,-5.252506733,-4.550038338,-6.810616493,-4.407479286,-4.182482719,-6.347769737,country
country.00069.wav,0.352270097,0.087164536,1327.831388,1632.974506,2756.025001,0.06108731,-217.141983,136.159256,-10.35075092,51.38357925,2.616282463,15.12440014,-0.666066289,12.28802586,-6.228009224,7.792732716,-5.41524744,3.623719215,-2.80927062,-0.351482272,-0.553417921,0.370173275,-2.248748064,-2.495414019,4.188593388,0.342443705,country
country.00070.wav,0.365068048,0.144322351,1935.1376,1970.130683,4048.792184,0.094769646,-99.2973938,117.5609283,-29.87697792,40.83829498,-15.25612545,27.97773552,-11.95499802,13.32409763,-11.37002087,10.53617573,-8.745017052,8.410168648,-6.846653938,0.43420887,-5.308398247,1.643460989,-7.356874466,0.516017854,-1.461594105,-5.921084881,country
country.00071.wav,0.292286873,0.118450366,1261.282795,1396.006665,2421.143693,0.060543096,-185.8339539,155.3075562,-25.03181839,20.53464317,-3.834050894,-0.6013785,-4.56431675,-5.916661263,-16.53503227,-0.446461201,-16.29751968,-4.208500385,-16.81454468,-4.535246372,-8.356126785,-9.97603035,-7.761003494,-8.338224411,-6.839719772,-10.19529629,country
country.00072.wav,0.345062554,0.156651527,1711.175091,,3556.561827,0.082273501,-96.26155853,131.9269562,-26.33004189,35.99042511,-22.81341171,14.49750137,-11.8413744,11.80529308,-21.22245598,11.53706551,-12.92712212,7.182189465,-13.94322014,2.952952623,-5.027211666,1.53358686,-4.391206741,2.542386532,-5.369874001,-5.968141079,country
country.00073.wav,0.374919206,0.09583953,1549.301139,1824.136756,3290.546769,0.069752791,-166.9887238,132.428894,-17.27645874,46.92749786,-3.634869099,20.9307785,-8.819393158,8.531740189,-15.14259911,8.092310905,-16.94087791,6.639566898,-10.92652988,1.090132356,-6.29049015,-3.638049841,-7.372458935,-2.171457291,-3.85003233,-9.677370071,country
country.00074.wav,0.355074286,0.082347721,1533.876264,1696.928538,3117.38115,0.071123531,-207.2559967,130.9420929,-18.49467659,33.30271149,-3.91527009,15.38752556,-6.387579441,2.944072962,-16.789217,7.092697144,-8.581947327,4.809293747,-12.24360752,-1.02254343,-4.543361664,-6.069126129,-5.536730766,-2.362811089,-6.52875185,-5.895575523,country
country.00075.wav,0.371812314,0.179790244,2187.471351,2242.244357,4841.754056,0.113754036,-60.8201561,105.4637222,-16.89795303,40.69187927,-15.03713989,36.03848648,-12.80922604,17.47768784,-16.75139427,11.74879265,-10.12467766,13.19066429,-12.20209694,2.353399754,-12.19876862,6.439694405,-1.783285737,6.332671642,-1.332245111,-2.794573545,country
country.00076.wav,0.297332227,0.128384501,1321.679067,1409.586676,2590.39267,0.066525297,-183.9330139,159.8064423,-23.15883446,43.04224396,-9.44745636,8.819705009,-1.635821939,4.336582184,-13.35888195,0.826926708,-13.96380997,1.43474853,-7.383808136,0.604945421,-3.383083105,-3.583323479,-9.062474251,-3.159364939,-4.068543911,-7.05248785,country
country.00077.wav,0.337355435,0.131474942,1513.095174,1558.087857,2922.548994,0.087843006,-118.2135239,152.9594879,-46.51535416,31.11946106,-17.27974129,6.265600681,-3.661274195,13.03739834,-13.11589336,15.69500446,-13.06741333,5.697541714,-10.69484711,0.998476207,-6.706962585,2.59055829,-9.807665825,0.160859093,-3.45060873,-7.421595097,country
country.00078.wav,0.376450211,0.043277819,1143.784023,1443.360893,2221.644899,0.049857975,-302.5628967,150.1725616,-3.690358162,26.91664505,-0.260614067,13.52787304,7.249255657,4.219829559,1.772347808,6.55923605,-0.488824993,7.889339924,1.328553081,0.48018375,0.08141844,-3.203776121,-1.829369187,0.876499534,0.578182518,-3.153038263,country
country.00079.wav,0.310236722,0.115303323,963.088314,1234.716772,1752.747735,0.045768431,-229.1263123,180.3739624,4.516198158,24.17207527,1.124371648,3.977316856,-5.983784199,1.86091125,-13.13109207,0.005466331,-13.49105835,1.578894496,-13.42264938,-5.703572273,-7.593742371,-9.816353798,-3.769999027,-4.804397106,-4.714165688,-2.95517683,country
country.00080.wav,0.387533963,0.153314367,2049.759446,2188.191879,4435.639845,0.089407245,-100.9316101,111.6146088,-13.15225601,44.60816574,-5.963247776,29.34346008,-7.96347332,19.59178352,-22.45360374,17.27410316,-17.83426094,11.41173458,-12.45542431,1.652594686,-8.529222488,2.722645283,-7.304245949,4.875380039,-1.212340474,-1.297000647,country
country.00081.wav,0.378566653,0.167951643,2101.581935,2152.294379,4416.314962,0.101029623,-74.12075806,107.6255569,-21.19075203,47.22898865,-5.96924305,17.80271149,-20.39868927,14.98194981,-15.95595932,15.73728848,-14.65375614,10.67875767,-10.12721443,4.444401741,-7.649357319,6.927958965,-9.008944511,4.164326668,-3.748795271,-3.596658468,country
country.00082.wav,0.385935426,0.166555628,2253.204762,2261.379389,4798.895982,0.106092707,-68.59726715,101.3577118,-16.91086388,51.52985382,-10.22902966,20.05413437,-21.78635025,15.52795792,-18.79605293,16.36249352,-17.89511871,12.12841129,-13.20730591,3.885909319,-8.887084007,5.023272514,-9.828695297,6.537145615,-4.50777626,-1.807112098,country
country.00083.wav,0.318417072,0.131082878,1435.953599,1729.570808,2924.057319,0.059551416,-148.5352936,141.2807159,-15.88044262,44.6615181,0.996613324,13.65818787,-13.24209976,12.65036678,-11.69885159,12.15771961,-10.47783279,9.907079697,-5.057319164,1.339049339,-0.561034203,2.855534554,-8.097716331,2.112955332,-2.484644175,-4.432245255,country
country.00084.wav,0.319790572,0.180661365,1965.183644,2036.594867,4059.808784,0.093017956,-80.2114563,108.1951218,-23.8334713,52.61116409,-6.428964138,15.06901264,-17.64986229,9.736660957,-16.18111229,8.921028137,-15.95985222,8.013532639,-10.70337009,4.577196121,-4.961362362,4.001086712,-9.813263893,2.679477453,-8.18907547,-5.238352299,country
country.00085.wav,0.337934911,0.135480255,1596.183593,1853.273054,3291.43843,0.069265265,-146.0179749,124.6434784,-17.91716194,49.22839355,-0.175184131,22.79127502,-7.174210548,16.74168205,-9.728215218,15.44006538,-7.620411873,10.91732216,-3.446046829,5.420884132,-4.938008785,5.116790771,-8.052085876,2.638562441,-1.848043203,-3.414517164,country
country.00086.wav,0.372106403,0.133564189,1879.785435,2085.582341,4031.808954,0.078317365,-122.4245605,111.474556,-13.69588661,53.83731461,-2.673495531,19.68251228,-14.13444233,13.75085068,-14.01328468,14.62848473,-13.98853493,9.222935677,-10.55717278,3.002368927,-8.320477486,5.072613716,-9.643465042,4.323951721,-5.679802418,-1.667235613,country
country.00087.wav,0.328347206,0.108645625,1589.675139,1806.062845,3159.77256,0.073914519,-170.8710022,124.807579,-19.24912643,39.19663239,-3.739182234,15.27863789,-12.95811939,8.522621155,-11.8276062,11.31624126,-13.76940155,3.095904827,-10.07247829,2.891288996,-5.47557497,2.531833172,-9.193980217,1.076442003,-3.570827246,-6.721265316,country
